gil bastiao dias,gil dias,fiorentina,portugal,76,calcio a,21,183,75,72,53,58,35,80,35,83,35,67,85,50,80,60,86,65,67,30,70,70,72,59,80,52,73,66,69,70,60,37,69,61,71,left,83,75,1459,gil bastiao dias,gil dias,fiorentina,portugal,76,calcio a,21,183,75,72,53,58,35,80,35,83,35,67,85,50,80,60,86,65,67,30,70,70,72,59,80,52,73,66,69,70,60,37,69,61,71,left,83,75,9094
fabio santos martins,fabio martins,sc braga,portugal,76,liga nos,24,178,80,69,70,68,48,78,44,79,30,65,77,52,83,68,76,68,71,52,83,72,77,77,80,74,74,71,69,77,69,44,73,58,80,right,80,84,1447,fabio santos martins,fábio martins,sc braga,portugal,76,liga nos,24,178,80,69,70,68,48,78,44,79,30,65,77,52,83,68,76,68,71,52,83,72,77,77,80,74,74,71,69,77,69,44,73,58,80,right,80,84,9095
gaston pereiro,pereiro,psv,uruguay,76,eredivisie,22,188,74,73,62,58,40,82,30,74,39,75,75,57,74,68,76,70,69,36,77,72,81,64,78,70,71,72,76,56,74,41,76,70,78,left,78,72,1461,gaston pereiro,gastón pereiro,psv,uruguay,76,eredivisie,22,188,74,73,62,58,40,82,30,74,39,75,75,57,74,68,76,70,69,36,77,72,81,64,78,70,71,72,76,56,74,41,76,70,78,left,78,72,9096
filip krovinovic,krovinovic,sl benfica,croatia,76,liga nos,22,175,76,72,58,78,47,75,30,69,44,59,72,41,78,60,74,58,74,49,75,76,72,76,76,55,80,65,64,75,43,42,68,49,73,right,76,69,1465,filip krovinovic,filip krovinović,sl benfica,croatia,76,liga nos,22,175,76,72,58,78,47,75,30,69,44,59,72,41,78,60,74,58,74,49,75,76,72,76,76,55,80,65,64,75,43,42,68,49,73,right,76,69,9097
thiago maia alencar,thiago maia,losc lille,brazil,76,ligue 1 conforama,20,178,74,61,58,74,80,74,76,70,76,74,70,75,60,53,70,74,68,72,63,77,74,53,70,74,65,61,46,63,63,76,57,52,75,left,70,75,1452,thiago maia alencar,thiago maia,losc lille,brazil,76,ligue 1,20,178,74,61,58,74,80,74,76,70,76,74,70,75,60,53,70,74,68,72,63,77,74,53,70,74,65,61,46,63,63,76,57,52,75,left,70,75,9098
joao maria palhinha goncalves,palhinha,sporting cp,portugal,76,liga nos,22,190,73,47,56,73,77,72,78,52,72,86,55,79,51,59,57,84,62,70,57,75,64,42,67,84,54,48,38,49,70,74,49,45,81,right,67,82,1458,joao maria palhinha goncalves,palhinha,sporting cp,portugal,76,liga nos,22,190,73,47,56,73,77,72,78,52,72,86,55,79,51,59,57,84,62,70,57,75,64,42,67,84,54,48,38,49,70,74,49,45,81,right,67,82,9099
raphael dias belloli,raphinha,vitoria guimaraes,brazil,76,liga nos,21,176,68,74,56,65,25,78,38,88,24,50,86,74,81,62,85,61,70,15,67,68,76,72,80,56,72,74,71,85,30,27,70,70,78,left,82,73,1467,raphael dias belloli,raphinha,vitoria guimaraes,brazil,76,liga nos,20,176,68,74,56,65,25,78,38,88,24,50,86,74,81,62,85,61,70,15,67,68,76,72,80,56,72,74,71,85,30,27,70,70,78,left,82,73,9100
ghislain konan,konan,vitoria guimaraes,cote d'ivoire,76,liga nos,22,176,76,67,41,64,75,76,74,85,71,66,81,74,78,58,77,73,69,69,46,74,57,73,78,64,67,72,43,84,60,72,48,32,76,left,78,89,1470,ghislain konan,ghislain konan,vitoria guimaraes,ivory coast,76,liga nos,21,176,76,67,41,64,75,76,74,85,71,66,81,74,78,58,77,73,69,69,46,74,57,73,78,64,67,72,43,84,60,72,48,32,76,left,78,89,9101
aaron martin caricol,aaron martin,rcd espanyol,spain,76,laliga santander,20,180,77,51,43,45,79,76,79,62,79,63,65,58,58,21,68,64,61,78,22,76,49,59,71,61,38,74,28,65,73,78,33,54,68,left,71,70,1471,aaron martin caricol,aarón martín,rcd espanyol,spain,76,laliga santander,20,180,77,51,43,45,79,76,79,62,79,63,65,58,58,21,68,64,61,78,22,76,49,59,71,61,38,74,28,65,73,78,33,54,68,left,71,70,9102
gabriel barbosa almeida,gabriel,santos,brazil,76,alka superliga,21,178,68,76,83,58,27,80,25,78,24,55,78,63,88,77,78,60,68,19,68,71,75,71,79,76,69,72,79,82,72,29,76,61,72,left,78,66,1516,gabriel barbosa almeida,gabriel,santos,brazil,76,campeonato brasileiro,21,178,68,76,83,58,27,80,25,78,24,55,78,63,88,77,78,60,68,19,68,71,75,71,79,76,69,72,79,82,72,29,76,61,72,left,78,66,9103
ahmed musa,musa,cska moscow,nigeria,76,russian football premier league,25,176,79,77,69,52,28,76,24,95,20,48,93,33,88,73,92,57,62,24,72,64,78,60,78,80,66,67,78,84,64,28,76,48,72,right,78,89,1536,ahmed musa,ahmed musa,cska moscow,nigeria,76,sogaz russian football championship,24,176,79,77,69,52,28,76,24,95,20,48,93,33,88,73,92,57,62,24,72,64,78,60,78,80,66,67,78,84,64,28,76,48,72,right,78,89,9104
jurgen locadia,locadia,brighton & hove albion,holland,76,premier league,24,185,70,71,69,69,34,72,37,76,30,82,79,74,69,67,82,77,69,31,75,72,83,65,72,58,67,67,74,63,66,36,75,75,76,right,73,72,1538,jurgen locadia,jürgen locadia,brighton & hove albion,netherlands,76,premier league,23,185,70,71,69,69,34,72,37,76,30,82,79,74,69,67,82,77,69,31,75,72,83,65,72,58,67,67,74,63,66,36,75,75,76,right,73,72,9105
lois diony,diony,bristol city,france,76,efl championship,25,183,69,75,68,42,23,76,21,80,18,78,79,72,69,66,78,75,62,15,70,69,80,50,75,71,68,64,78,71,70,25,76,48,78,right,76,73,1514,lois diony,loïs diony,bristol city,france,76,efl championship,24,183,69,75,68,42,23,76,21,80,18,78,79,72,69,66,78,75,62,15,70,69,80,50,75,71,68,64,78,71,70,25,76,48,78,right,76,73,9106
charly musonda,musonda,celtic,belgium,76,scottish premiership,21,173,72,66,54,70,20,80,21,89,21,44,87,32,92,52,86,46,69,22,62,73,69,64,82,44,67,71,66,83,39,23,64,52,64,right,83,62,1537,charly musonda,charly musonda,celtic,belgium,76,scottish premiership,20,173,72,66,54,70,20,80,21,89,21,44,87,32,92,52,86,46,69,22,62,73,69,64,82,44,67,71,66,83,39,23,64,52,64,right,83,62,9107
johann berg gumundsson,gumundsson,burnley,iceland,76,premier league,27,178,69,67,57,63,56,75,54,80,50,74,79,64,77,70,77,73,74,54,75,71,85,82,77,68,75,79,68,78,62,55,73,81,71,left,78,78,1493,johann berg gumundsson,jóhann berg guðmundsson,burnley,iceland,76,premier league,26,178,69,67,57,63,56,75,54,80,50,74,79,64,77,70,77,73,74,54,75,71,85,82,77,68,75,79,68,78,62,55,73,81,71,left,78,78,9108
arthur masuaku,masuaku,west ham united,congo dr,76,premier league,24,179,77,68,49,68,74,78,66,88,71,76,87,65,78,61,87,74,71,73,71,72,77,69,80,69,72,76,60,82,60,70,66,48,75,left,81,77,1515,arthur masuaku,arthur masuaku,west ham united,dr congo,76,premier league,23,179,77,68,49,68,74,78,66,88,71,76,87,65,78,61,87,74,71,73,71,72,77,69,80,69,72,76,60,82,60,70,66,48,75,left,81,77,9109
romulo souza orestes caldeira,romulo,hellas verona,italy,76,calcio a,30,178,71,69,67,75,75,78,73,75,66,71,75,73,79,57,75,73,75,73,70,78,76,77,78,69,71,77,60,78,56,70,66,53,72,right,78,77,1497,romulo souza orestes caldeira,rômulo,hellas verona,italy,76,calcio a,30,178,71,69,67,75,75,78,73,75,66,71,75,73,79,57,75,73,75,73,70,78,76,77,78,69,71,77,60,78,56,70,66,53,72,right,78,77,9110
federico di francesco,di francesco,bologna,italy,76,calcio a,23,178,70,72,71,67,32,81,24,82,32,57,84,40,82,72,85,57,73,27,66,76,70,76,81,46,68,76,61,79,38,31,66,66,70,right,83,72,1517,federico di francesco,federico di francesco,bologna,italy,76,calcio a,23,178,70,72,71,67,32,81,24,82,32,57,84,40,82,72,85,57,73,27,66,76,70,76,81,46,68,76,61,79,38,31,66,66,70,right,83,72,9111
christian atsu,atsu,newcastle united,ghana,76,premier league,26,172,73,73,73,65,37,76,35,95,29,50,92,53,89,58,89,55,70,35,66,75,72,70,79,74,70,67,65,92,50,35,67,55,64,left,79,61,1542,christian atsu,christian atsu,newcastle united,ghana,76,premier league,25,172,73,73,73,65,37,76,35,95,29,50,92,53,89,58,89,55,70,35,66,75,72,70,79,74,70,67,65,92,50,35,67,55,64,left,79,61,9112
andrew robertson,robertson,liverpool,scotland,76,premier league,24,178,71,64,55,59,76,76,75,78,74,68,80,69,82,32,82,72,68,71,61,69,67,72,75,55,70,79,60,75,66,74,60,30,67,left,75,82,1523,andrew robertson,andrew robertson,liverpool,scotland,76,premier league,23,178,71,64,55,59,76,76,75,78,74,68,80,69,82,32,82,72,68,71,61,69,67,72,75,55,70,79,60,75,66,74,60,30,67,left,75,82,9113
jamaal lascelles,lascelles,newcastle united,england,76,premier league,24,189,69,21,19,56,78,58,73,65,79,81,65,71,72,33,65,77,51,75,27,63,40,30,55,86,40,47,23,52,78,77,27,16,66,right,46,69,1504,jamaal lascelles,jamaal lascelles,newcastle united,england,76,premier league,23,189,69,21,19,56,78,58,73,65,79,81,65,71,72,33,65,77,51,75,27,63,40,30,55,86,40,47,23,52,78,77,27,16,66,right,46,69,9114
richarlison de andrade,richarlison,watford,brazil,76,premier league,20,181,75,78,73,44,22,80,16,87,21,78,85,69,82,64,82,76,63,19,64,71,76,42,80,61,72,66,74,73,72,26,72,35,73,right,82,81,1531,richarlison de andrade,richarlison,watford,brazil,76,premier league,20,181,75,78,73,44,22,80,16,87,21,78,85,69,82,64,82,76,63,19,64,71,76,42,80,61,72,66,74,73,72,26,72,35,73,right,82,81,9115
alexander djiku,djiku,stade malherbe caen,france,76,ligue 1 conforama,23,182,68,55,43,59,78,70,78,79,74,76,79,77,65,35,79,76,61,78,42,64,50,57,68,70,55,71,34,66,70,76,40,43,66,right,68,75,1513,alexander djiku,alexander djiku,stade malherbe caen,france,76,ligue 1,23,182,68,55,43,59,78,70,78,79,74,76,79,77,65,35,79,76,61,78,42,64,50,57,68,70,55,71,34,66,70,76,40,43,66,right,68,75,9116
enes unal,unal,villarreal cf,turkey,76,laliga santander,20,185,68,77,69,47,33,74,29,77,23,80,77,45,76,73,77,70,61,24,81,66,82,74,73,75,61,56,79,67,66,32,79,75,64,right,74,67,1543,enes unal,enes Ünal,villarreal cf,turkey,76,laliga santander,20,185,68,77,69,47,33,74,29,77,23,80,77,45,76,73,77,70,61,24,81,66,82,74,73,75,61,56,79,67,66,32,79,75,64,right,74,67,9117
thiago henrique mendes ribeiro,thiago mendes,losc lille,brazil,76,ligue 1 conforama,26,177,70,72,61,71,73,76,75,75,73,61,81,79,80,61,86,72,73,75,79,77,82,60,76,69,73,69,62,74,59,72,70,76,67,right,77,88,1518,thiago henrique mendes ribeiro,thiago mendes,losc lille,brazil,76,ligue 1,25,177,70,72,61,71,73,76,75,75,73,61,81,79,80,61,86,72,73,75,79,77,82,60,76,69,73,69,62,74,59,72,70,76,67,right,77,88,9118
michael gregoritsch,gregoritsch,fc augsburg,austria,76,bundesliga,23,193,72,77,69,70,40,78,33,65,35,75,68,58,67,71,70,69,73,38,84,76,86,85,74,50,70,67,74,53,70,40,79,81,66,left,75,69,1501,michael gregoritsch,michael gregoritsch,fc augsburg,austria,76,bundesliga,23,193,72,77,69,70,40,78,33,65,35,75,68,58,67,71,70,69,73,38,84,76,86,85,74,50,70,67,74,53,70,40,79,81,66,left,75,69,9119
ivan santini,santini,stade malherbe caen,croatia,76,ligue 1 conforama,28,190,77,75,76,44,35,72,40,48,26,90,50,76,51,73,50,84,54,25,74,69,80,39,67,75,62,33,81,44,80,37,79,46,72,right,67,79,1507,ivan santini,ivan santini,stade malherbe caen,croatia,76,ligue 1,28,190,77,75,76,44,35,72,40,48,26,90,50,76,51,73,50,84,54,25,74,69,80,39,67,75,62,33,81,44,80,37,79,46,72,right,67,79,9120
abdou diallo,diallo,1. fsv mainz 05,france,76,bundesliga,21,187,87,30,42,76,81,66,72,67,74,69,69,80,60,38,69,75,65,78,24,72,43,50,66,85,52,67,30,84,79,77,33,39,69,left,62,80,1528,abdou diallo,abdou diallo,1. fsv mainz 05,france,76,bundesliga,21,187,87,30,42,76,81,66,72,67,74,69,69,80,60,38,69,75,65,78,24,72,43,50,66,85,52,67,30,84,79,77,33,39,69,left,62,80,9121
benjamin pavard,pavard,vfb stuttgart,france,76,bundesliga,21,186,69,54,51,69,76,70,77,69,78,61,71,73,71,43,73,68,68,72,36,72,60,51,69,90,64,70,37,67,66,76,43,47,63,right,67,72,1529,benjamin pavard,benjamin pavard,vfb stuttgart,france,76,bundesliga,21,186,69,54,51,69,76,70,77,69,78,61,71,73,71,43,73,68,68,72,36,72,60,51,69,90,64,70,37,67,66,76,43,47,63,right,67,72,9123
pedro alcala guirado,alcala,girona fc,spain,76,laliga santander,28,196,73,26,39,67,84,62,68,35,77,90,46,76,40,37,55,81,60,68,68,70,80,63,54,62,48,45,30,29,75,77,48,66,67,right,50,68,1492,pedro alcala guirado,alcalá,girona fc,spain,76,laliga santander,28,196,73,26,39,67,84,62,68,35,77,90,46,76,40,37,55,81,60,68,68,70,80,63,54,62,48,45,30,29,75,77,48,66,67,right,50,68,9124
curtis davies,davies,derby county,england,77,efl championship,33,188,75,42,33,55,77,65,79,64,76,84,64,68,62,33,64,76,48,77,34,59,49,26,55,80,56,25,35,56,78,77,38,25,72,right,43,65,1061,curtis davies,curtis davies,derby county,england,77,efl championship,32,188,75,42,33,55,77,65,79,64,76,84,64,68,62,33,64,76,48,77,34,59,49,26,55,80,56,25,35,56,78,77,38,25,72,right,43,65,9125
santiago ascacibar,ascacibar,vfb stuttgart,argentina,76,bundesliga,21,170,69,31,48,67,79,61,84,76,68,63,73,66,80,38,71,74,64,81,63,76,53,47,68,95,62,51,39,91,59,75,47,41,65,right,66,95,1532,santiago ascacibar,santiago ascacibar,vfb stuttgart,argentina,76,bundesliga,20,170,69,31,48,67,79,61,84,76,68,63,73,66,80,38,71,74,64,81,63,76,53,47,68,95,62,51,39,91,59,75,47,41,65,right,66,95,9126
andre gray,gray,watford,england,77,premier league,26,180,72,79,74,54,23,70,33,90,22,81,89,70,78,67,89,78,62,20,64,66,80,57,72,72,67,61,80,75,65,29,76,39,71,right,72,79,1146,andre gray,andre gray,watford,england,77,premier league,26,180,72,79,74,54,23,70,33,90,22,81,89,70,78,67,89,78,62,20,64,66,80,57,72,72,67,61,80,75,65,29,76,39,71,right,72,79,9127
florentin pogba,pogba,as saint-etienne,guinea,77,super lig,27,189,68,36,38,58,78,59,77,63,75,92,66,82,57,45,69,85,61,73,70,67,77,60,57,77,42,69,21,52,73,76,45,69,72,left,54,74,1159,florentin pogba,florentin pogba,as saint-etienne,guinea,77,ligue 1,27,189,68,36,38,58,78,59,77,63,75,92,66,82,57,45,69,85,61,73,70,67,77,60,57,77,42,69,21,52,73,76,45,69,72,left,54,74,9128
abdul rahman baba,baba,chelsea,ghana,77,bundesliga,23,179,76,63,42,67,78,77,71,81,72,71,82,73,77,41,83,73,66,77,47,73,59,67,76,76,55,77,48,74,67,74,50,23,69,left,76,77,1213,abdul rahman baba,abdul rahman baba,chelsea,ghana,77,premier league,23,179,76,63,42,67,78,77,71,81,72,71,82,73,77,41,83,73,66,77,47,73,59,67,76,76,55,77,48,74,67,74,50,23,69,left,76,77,9129
pablo de blasis,de blasis,1. fsv mainz 05,argentina,77,bundesliga,30,165,76,72,77,66,39,80,28,87,37,47,80,72,93,60,75,62,71,37,73,74,75,77,83,92,71,68,71,95,71,39,72,62,74,right,83,77,1223,pablo de blasis,pablo de blasis,1. fsv mainz 05,argentina,77,bundesliga,29,165,76,72,77,66,39,80,28,87,37,47,80,72,93,60,75,62,71,37,73,74,75,77,83,92,71,68,71,95,71,39,72,62,74,right,83,77,9130
makoto hasebe,hasebe,eintracht frankfurt,japan,77,bundesliga,34,180,77,62,61,76,78,74,77,65,77,69,63,73,73,57,61,72,75,77,53,77,54,71,71,74,75,76,45,72,66,76,51,64,78,right,67,76,1085,makoto hasebe,makoto hasebe,eintracht frankfurt,japan,77,bundesliga,33,180,77,62,61,76,78,74,77,65,77,69,63,73,73,57,61,72,75,77,53,77,54,71,71,74,75,76,45,72,66,76,51,64,78,right,67,76,9131
mauricio lemos,lemos,ud las palmas,uruguay,77,calcio a,22,187,74,43,41,61,77,75,80,69,78,75,70,77,70,30,70,74,57,80,57,68,69,32,70,79,44,50,51,61,72,78,54,65,68,right,68,69,1267,mauricio lemos,mauricio lemos,ud las palmas,uruguay,77,laliga santander,21,187,74,43,41,61,77,75,80,69,78,75,70,77,70,30,70,74,57,80,57,68,69,32,70,79,44,50,51,61,72,78,54,65,68,right,68,69,9132
sandro ramirez castillo,sandro,everton,spain,77,laliga santander,22,175,73,77,70,49,25,81,33,76,15,68,75,62,85,74,75,66,64,24,77,68,80,83,78,72,56,65,84,81,62,27,80,81,65,right,75,65,1245,sandro ramirez castillo,sandro,everton,spain,77,premier league,22,175,73,77,70,49,25,81,33,76,15,68,75,62,85,74,75,66,64,24,77,68,80,83,78,72,56,65,84,81,62,27,80,81,65,right,75,65,9133
jonas hofmann,hofmann,borussia monchengladbach,germany,77,bundesliga,25,176,74,76,74,66,33,77,47,79,34,56,79,43,79,62,79,58,75,30,63,78,67,69,78,61,75,80,69,79,40,36,68,71,68,right,79,72,1217,jonas hofmann,jonas hofmann,borussia monchengladbach,germany,77,bundesliga,25,176,74,76,74,66,33,77,47,79,34,56,79,43,79,62,79,58,75,30,63,78,67,69,78,61,75,80,69,79,40,36,68,71,68,right,79,72,9134
oscar trejo,trejo,rayo vallecano,argentina,77,laliga 1 i 2 i 3,29,180,71,70,70,72,65,80,62,67,59,69,71,70,81,72,74,73,76,55,68,78,73,74,80,61,79,74,72,76,66,62,71,72,74,right,82,84,1074,oscar trejo,Óscar trejo,rayo vallecano,argentina,77,laliga 1 i 2 i 3,29,180,71,70,70,72,65,80,62,67,59,69,71,70,81,72,74,73,76,55,68,78,73,74,80,61,79,74,72,76,66,62,71,72,74,right,82,84,9135
erik durm,durm,borussia dortmund,germany,77,bundesliga,25,183,74,68,55,51,75,72,76,83,70,66,83,67,72,43,83,72,65,77,44,72,66,60,68,76,60,76,50,67,63,73,53,35,69,right,64,88,1209,erik durm,erik durm,borussia dortmund,germany,77,bundesliga,25,183,74,68,55,51,75,72,76,83,70,66,83,67,72,43,83,72,65,77,44,72,66,60,68,76,60,76,50,67,63,73,53,35,69,right,64,88,9136
fernando marcal de oliveira,marcal,olympique lyonnais,brazil,77,ligue 1 conforama,29,178,79,73,43,64,74,76,75,83,71,67,80,70,75,44,78,72,68,75,54,74,76,62,75,73,58,78,57,72,58,72,60,49,71,left,74,85,1208,fernando marcal de oliveira,marçal,olympique lyonnais,brazil,77,ligue 1,28,178,79,73,43,64,74,76,75,83,71,67,80,70,75,44,78,72,68,75,54,74,76,62,75,73,58,78,57,72,58,72,60,49,71,left,74,85,9137
leon britton,britton,swansea city,england,77,premier league,35,167,78,55,59,79,75,81,73,47,70,55,46,77,76,47,46,63,77,69,48,85,51,61,79,70,82,65,55,91,41,69,53,58,84,right,76,68,1041,leon britton,leon britton,swansea city,england,77,premier league,35,167,78,55,59,79,75,81,73,47,70,55,46,77,76,47,46,63,77,69,48,85,51,61,79,70,82,65,55,91,41,69,53,58,84,right,76,68,9138
mario lemina,lemina,southampton,gabon,77,premier league,24,184,72,70,68,77,66,81,70,78,62,78,78,70,74,68,78,75,76,66,78,81,78,72,79,51,76,72,55,75,68,66,66,68,74,right,80,78,1228,mario lemina,mario lemina,southampton,gabon,77,premier league,24,184,72,70,68,77,66,81,70,78,62,78,78,70,74,68,78,75,76,66,78,81,78,72,79,51,76,72,55,75,68,66,66,68,74,right,80,78,9139
alessandro gamberini,gamberini,chievo verona,italy,77,calcio a,36,185,66,31,41,54,82,55,83,62,83,77,65,73,54,27,68,70,41,78,40,50,69,46,57,78,26,32,29,66,76,82,40,28,76,right,54,53,1032,alessandro gamberini,alessandro gamberini,chievo verona,italy,77,calcio a,36,185,66,31,41,54,82,55,83,62,83,77,65,73,54,27,68,70,41,78,40,50,69,46,57,78,26,32,29,66,76,82,40,28,76,right,54,53,9140
marcos llorente moreno,marcos llorente,real madrid,spain,77,laliga santander,23,180,74,65,53,81,76,77,80,57,64,71,55,65,55,44,54,71,72,69,56,84,58,45,70,65,73,56,39,66,61,71,48,51,68,right,68,77,1258,marcos llorente moreno,marcos llorente,real madrid cf,spain,77,laliga santander,22,180,74,65,53,81,76,77,80,57,64,71,55,65,55,44,54,71,72,69,56,84,58,45,70,65,73,56,39,66,61,71,48,51,68,right,68,77,9141
neven subotic,subotic,borussia dortmund,serbia,77,ligue 1 conforama,29,191,77,48,43,66,82,41,76,51,80,78,59,81,52,32,65,76,50,81,47,50,81,33,46,73,44,47,29,58,84,80,45,58,75,right,39,68,1099,neven subotic,neven subotić,borussia dortmund,serbia,77,bundesliga,28,191,77,48,43,66,82,41,76,51,80,78,59,81,52,32,65,76,50,81,47,50,81,33,46,73,44,47,29,58,84,80,45,58,75,right,39,68,9142
gareth mcauley,mcauley,west bromwich albion,northern ireland,77,premier league,38,191,77,45,49,50,81,66,77,36,78,79,33,81,33,23,31,76,50,72,30,53,44,39,44,74,52,49,50,33,85,79,43,33,67,right,27,67,1037,gareth mcauley,gareth mcauley,west bromwich albion,northern ireland,77,premier league,37,191,77,45,49,50,81,66,77,36,78,79,33,81,33,23,31,76,50,72,30,53,44,39,44,74,52,49,50,33,85,79,43,33,67,right,27,67,9143
jordy clasie,clasie,club brugge kv,holland,77,belgium pro league,26,169,79,65,64,76,73,82,80,65,64,69,63,85,74,73,62,73,76,61,74,81,80,78,76,56,77,66,55,90,27,66,66,70,72,right,70,73,1165,jordy clasie,jordy clasie,club brugge kv,netherlands,77,belgium pro league,26,169,79,65,64,76,73,82,80,65,64,69,63,85,74,73,62,73,76,61,74,81,80,78,76,56,77,66,55,90,27,66,66,70,72,right,70,73,9144
mark uth,uth,tsg 1899 hoffenheim,germany,77,bundesliga,26,185,79,80,72,68,28,77,39,76,26,67,75,61,74,72,75,67,69,25,82,72,81,60,76,77,70,67,78,67,69,33,79,57,70,left,77,70,1175,mark uth,mark uth,tsg 1899 hoffenheim,germany,77,bundesliga,26,185,79,80,72,68,28,77,39,76,26,67,75,61,74,72,75,67,69,25,82,72,81,60,76,77,70,67,78,67,69,33,79,57,70,left,77,70,9145
sergi gomez sola,sergi gomez,rc celta,spain,77,laliga santander,25,185,74,52,41,77,80,75,80,51,76,78,43,69,53,37,36,73,64,75,47,80,45,49,63,69,56,45,35,54,73,78,41,46,68,right,56,66,1167,sergi gomez sola,sergi gómez,rc celta de vigo,spain,77,laliga santander,25,185,74,52,41,77,80,75,80,51,76,78,43,69,53,37,36,73,64,75,47,80,45,49,63,69,56,45,35,54,73,78,41,46,68,right,56,66,9146
lorenzo pellegrini,pellegrini,roma,italy,77,calcio a,21,186,71,70,49,79,73,77,70,78,68,70,76,71,68,69,75,72,75,70,72,82,74,69,75,67,75,72,60,69,71,70,66,40,79,right,76,78,1265,lorenzo pellegrini,lorenzo pellegrini,roma,italy,77,calcio a,21,186,71,70,49,79,73,77,70,78,68,70,76,71,68,69,75,72,75,70,72,82,74,69,75,67,75,72,60,69,71,70,66,40,79,right,76,78,9147
leandro castan da silva,castan,roma,brazil,77,calcio a,31,186,69,22,26,64,77,62,80,60,79,83,63,79,52,22,65,71,47,76,36,58,63,31,58,81,37,34,21,59,77,78,33,24,75,left,53,38,1072,leandro castan da silva,castán,roma,brazil,77,calcio a,30,186,69,22,26,64,77,62,80,60,79,83,63,79,52,22,65,71,47,76,36,58,63,31,58,81,37,34,21,59,77,78,33,24,75,left,53,38,9148
martin hinteregger,hinteregger,fc augsburg,austria,77,bundesliga,25,185,68,61,64,81,78,62,76,64,78,82,68,82,62,49,71,81,64,77,71,63,83,58,59,85,65,53,48,62,77,77,61,63,65,left,55,77,1182,martin hinteregger,martin hinteregger,fc augsburg,austria,77,bundesliga,25,185,68,61,64,81,78,62,76,64,78,82,68,82,62,49,71,81,64,77,71,63,83,58,59,85,65,53,48,62,77,77,61,63,65,left,55,77,9149
stefan bell,bell,1. fsv mainz 05,germany,77,bundesliga,26,192,76,33,43,66,82,55,82,55,77,83,61,65,52,37,66,74,56,74,30,69,65,33,53,64,47,43,34,43,81,80,40,40,75,right,49,65,1158,stefan bell,stefan bell,1. fsv mainz 05,germany,77,bundesliga,26,192,76,33,43,66,82,55,82,55,77,83,61,65,52,37,66,74,56,74,30,69,65,33,53,64,47,43,34,43,81,80,40,40,75,right,49,65,9150
ivan ramis barrios,ivan ramis,sd eibar,spain,77,laliga santander,33,188,68,52,65,75,80,67,81,38,74,86,38,84,54,59,38,83,63,76,65,72,76,67,59,76,50,45,54,54,72,77,61,77,66,right,53,79,1043,ivan ramis barrios,iván ramis,sd eibar,spain,77,laliga santander,32,188,68,52,65,75,80,67,81,38,74,86,38,84,54,59,38,83,63,76,65,72,76,67,59,76,50,45,54,54,72,77,61,77,66,right,53,79,9151
stefano sturaro,sturaro,juventus,italy,77,calcio a,25,181,70,74,68,75,78,77,74,76,72,73,76,86,75,74,76,79,73,78,78,77,78,64,76,67,72,68,55,77,64,74,67,64,74,right,76,89,1183,stefano sturaro,stefano sturaro,juventus,italy,77,calcio a,24,181,70,74,68,75,78,77,74,76,72,73,76,86,75,74,76,79,73,78,78,77,78,64,76,67,72,68,55,77,64,74,67,64,74,right,76,89,9152
wesley hoedt,hoedt,southampton,holland,77,premier league,24,188,74,29,37,74,78,68,78,66,78,76,66,78,41,55,66,74,59,76,64,68,75,31,60,75,62,40,30,38,78,78,47,36,70,left,58,66,1244,wesley hoedt,wesley hoedt,southampton,netherlands,77,premier league,23,188,74,29,37,74,78,68,78,66,78,76,66,78,41,55,66,74,59,76,64,68,75,31,60,75,62,40,30,38,78,78,47,36,70,left,58,66,9153
jozabed sanchez ruiz,jozabed,rc celta,spain,77,laliga santander,27,180,78,80,54,72,73,80,69,67,57,66,66,58,70,54,65,65,72,67,77,78,71,71,74,65,77,61,73,64,64,66,72,57,71,right,72,68,1215,jozabed sanchez ruiz,jozabed,rc celta de vigo,spain,77,laliga santander,26,180,78,80,54,72,73,80,69,67,57,66,66,58,70,54,65,65,72,67,77,78,71,71,74,65,77,61,73,64,64,66,72,57,71,right,72,68,9154
alvaro gonzalez soberon,alvaro,villarreal cf,spain,77,laliga santander,28,180,71,45,36,57,75,64,77,70,76,70,70,89,68,31,70,76,54,82,26,66,48,47,58,91,39,51,22,66,75,76,30,45,67,right,48,74,1187,alvaro gonzalez soberon,Álvaro,villarreal cf,spain,77,laliga santander,27,180,71,45,36,57,75,64,77,70,76,70,70,89,68,31,70,76,54,82,26,66,48,47,58,91,39,51,22,66,75,76,30,45,67,right,48,74,9156
leroy fer,fer,swansea city,holland,77,premier league,28,188,73,75,72,76,70,75,70,70,66,75,71,80,71,66,72,81,72,69,78,79,85,49,74,91,73,68,71,51,80,70,75,44,72,right,78,90,1112,leroy fer,leroy fer,swansea city,netherlands,77,premier league,27,188,73,75,72,76,70,75,70,70,66,75,71,80,71,66,72,81,72,69,78,79,85,49,74,91,73,68,71,51,80,70,75,44,72,right,78,90,9157
carlos sanchez,sanchez,fiorentina,colombia,77,laliga santander,32,182,74,58,62,76,79,75,78,65,68,87,67,80,63,43,68,84,70,70,68,78,72,52,70,75,68,60,48,47,70,74,58,58,74,left,70,84,1088,carlos sanchez,carlos sánchez,fiorentina,colombia,77,calcio a,31,182,74,58,62,76,79,75,78,65,68,87,67,80,63,43,68,84,70,70,68,78,72,52,70,75,68,60,48,47,70,74,58,58,74,left,70,84,9158
